Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Gao D., Qiao L., An L., Zhao R., Sun H., Li M., Tang W., Wang N.","Estimation of spectral responses and chlorophyll based on growth stage effects explored by machine learning methods",2022,"Crop Journal","10.1016/j.cj.2022.07.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137093250&doi=10.1016%2fj.cj.2022.07.011&partnerID=40&md5=7df7c760ffb0d6b9e19f99cf9aa628d0","Estimation of leaf chlorophyll content (LCC) by proximal sensing is an important tool for photosynthesis evaluation in high-throughput phenotyping. The temporal variability of crop biochemical properties and canopy structure across different growth stages has great impacts on wheat LCC estimation, known as growth stage effects. It will result in the heterogeneity of crop canopy at different growth stages, which would mask subtle spectral response of biochemistry variations. This study aims to explore spectral responses on the growth stage effects and establish LCC models suited for different growth stages. A total number of 864 pairwise samples of wheat canopy spectra and LCC values with 216 observations of each stage were sampled at the tillering, jointing, booting and heading stages in 2021. Firstly, statistical analysis of LCC and spectral response presented different distribution traits and typical spectral variations peak at 470, 520 and 680 nm. Correlation analysis between LCC and reflectance showed typical red edge shifts. Secondly, the testing model of partial least square (PLS) established by the entire datasets to validate the predictive performance at each stage yielded poor LCC estimation accuracy. The spectral wavelengths of red edge (RE) and blue edge (BE) shifts and the poor estimation capability motivated us to further explore the growth stage effects by establishing LCC models at respective growth periods. Finally, competitive adaptive reweighted sampling PLS (CARS-PLS), decision tree (DT) and random forest (RF) were used to select sensitive bands and establish LCC models at specific stages. Bayes optimisation was used to tune the hyperparameters of DT and RF regression. The modelling results indicated that CARS-PLS and DT did not extract specific wavelengths that could decrease the influences of growth stage effects. From the RF out-of-bag (OOB) evaluation, the sensitive wavelengths displayed consistent spectral shifts from BE to GP and from RE to RV from tillering to heading stages. Compared with CARS-PLS and DT, results of RF modelling yielded an estimation accuracy with deviation to performance (RPD) of 2.11, 2.02, 3.21 and 3.02, which can accommodate the growth stage effects. Thus, this study explores spectral response on growth stage effects and provides models for chlorophyll content estimation to satisfy the requirement of high-throughput phenotyping. © 2022 Crop Science Society of China and Institute of Crop Science, CAAS","Growth stage effects; Random forest; Sensitive wavelengths; Spectral response; Wheat chlorophyll content",,Article,Scopus
"Ahmad A., Aggarwal V., Saraswat D., El Gamal A., Johal G.S.","GeoDLS: A Deep Learning-Based Corn Disease Tracking and Location System Using RTK Geolocated UAS Imagery",2022,"Remote Sensing","10.3390/rs14174140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137876697&doi=10.3390%2frs14174140&partnerID=40&md5=403f374c951aa05c38aa1d2288ab9e6e","Deep learning-based solutions for precision agriculture have recently achieved promising results. Deep learning has been used to identify crop diseases at the initial stages of disease development in an effort to create effective disease management systems. However, the use of deep learning and unmanned aerial system (UAS) imagery to track the spread of diseases, identify diseased regions within cornfields, and notify users with actionable information remains a research gap. Therefore, in this study, high-resolution, UAS-acquired, real-time kinematic (RTK) geotagged, RGB imagery at an altitude of 12 m above ground level (AGL) was used to develop the Geo Disease Location System (GeoDLS), a deep learning-based system for tracking diseased regions in corn fields. UAS images (resolution 8192 × 5460 pixels) were acquired in cornfields located at Purdue University’s Agronomy Center for Research and Education (ACRE), using a DJI Matrice 300 RTK UAS mounted with a 45-megapixel DJI Zenmuse P1 camera during corn stages V14 to R4. A dataset of 5076 images was created by splitting the UAS-acquired images using tile and simple linear iterative clustering (SLIC) segmentation. For tile segmentation, the images were split into tiles of sizes 250 × 250 pixels, 500 × 500 pixels, and 1000 × 1000 pixels, resulting in 1804, 1112, and 570 image tiles, respectively. For SLIC segmentation, 865 and 725 superpixel images were obtained using compactness (m) values of 5 and 10, respectively. Five deep neural network architectures, VGG16, ResNet50, InceptionV3, DenseNet169, and Xception, were trained to identify diseased, healthy, and background regions in corn fields. DenseNet169 identified diseased, healthy, and background regions with the highest testing accuracy of 100.00% when trained on images of tile size 1000 × 1000 pixels. Using a sliding window approach, the trained DenseNet169 model was then used to calculate the percentage of diseased regions present within each UAS image. Finally, the RTK geolocation information for each image was used to update users with the location of diseased regions with an accuracy of within 2 cm through a web application, a smartphone application, and email notifications. The GeoDLS could be a potential tool for an automated disease management system to track the spread of crop diseases, identify diseased regions, and provide actionable information to the users. © 2022 by the authors.","deep learning; disease identification; image classification; SLIC segmentation; smartphone application; UAS; web application","Antennas; Deep neural networks; Diseases; Image classification; Image segmentation; Learning systems; Location; Network architecture; Smartphones; Unmanned aerial vehicles (UAV); Clustering segmentation; Deep learning; Disease identification; Images classification; Iterative clustering; Simple linear iterative clustering segmentation; Simplest linear; Smart-phone applications; Unmanned aerial systems; WEB application; Web applications; Pixels",Article,Scopus
"Feng H., Tao H., Fan Y., Liu Y., Li Z., Yang G., Zhao C.","Comparison of Winter Wheat Yield Estimation Based on Near-Surface Hyperspectral and UAV Hyperspectral Remote Sensing Data",2022,"Remote Sensing","10.3390/rs14174158","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137862280&doi=10.3390%2frs14174158&partnerID=40&md5=28350960419a39faab95b3fd64c7f2fa","Crop yields are important for food security and people’s living standards, and it is therefore very important to predict the yield in a timely manner. This study used different vegetation indices and red-edge parameters calculated based on the canopy reflectance obtained from near-surface hyperspectral data and UAV hyperspectral data and used the partial least squares regression (PLSR) and artificial neural network (ANN) methods to estimate the yield of winter wheat at different growth stages. Verification was performed based on these two types of hyperspectral remote sensing data and the yield was estimated using vegetation indices and a combination of vegetation indices and red-edge parameters as the modeling independent variables, respectively, using PLSR and ANN regression, respectively. The results showed that, for the same data source, the optimal vegetation index for estimating the yield was the same in all of the studied growth stages; however, the optimal red-edge parameters were different for different growth stages. Compared with using only the vegetation indices as the modeling factor to estimate yield, the combination of the vegetation indices and red-edge parameters obtained superior estimation results. Additionally, the accuracy of yield estimation was shown to be improved by using the PLSR and ANN methods, with the yield estimation model constructed using the PLSR method having a better prediction effect. Moreover, the yield prediction model obtained using the near-surface hyperspectral sensors had a higher fitting and accuracy than the model obtained using the UAV hyperspectral remote sensing data (the results were based on the specific growth stressors, N and water supply). This study shows that the use of a combination of vegetation indices and red-edge parameters achieved an improved yield estimation compared to the use of vegetation indices alone. In the future, the selection of suitable sensors and methods needs to be considered when constructing models to estimate crop yield. © 2022 by the authors.","artificial neural network; near-surface hyperspectral; partial least squares regression; red-edge parameters; UAV hyperspectral; vegetation indices; yield","Crops; Food supply; Forecasting; Least squares approximations; Parameter estimation; Regression analysis; Remote sensing; Unmanned aerial vehicles (UAV); Vegetation; Water supply; HyperSpectral; Near surfaces; Near-surface hyperspectral; Partial least square regression; Red edge parameters; UAV hyperspectral; Vegetation index; Yield; Yield estimation; Neural networks",Article,Scopus
"Pentoś K., Mbah J.T., Pieczarka K., Niedbała G., Wojciechowski T.","Evaluation of Multiple Linear Regression and Machine Learning Approaches to Predict Soil Compaction and Shear Stress Based on Electrical Parameters",2022,"Applied Sciences (Switzerland)","10.3390/app12178791","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137800706&doi=10.3390%2fapp12178791&partnerID=40&md5=4ceb2e438d98a8dd032f2ffa30091ebe","This study investigated the relationships between the electrical and selected mechanical properties of soil. The analyses focused on comparing various modeling relationships under study methods that included machine learning methods. The input parameters of the models were apparent soil electrical conductivity and magnetic susceptibility measured at depths of 0.5 m and 1 m. Based on the models, shear stress and soil compaction were predicted. Neural network models outperformed support vector machines and multiple linear regression techniques. Exceptional models were developed using a multilayer perceptron neural network for shear stress (R = 0.680) and a function neural network for soil compaction measured at a depth of 0–0.5 m and 0.4–0.5 m (R = 0.812 and R = 0.846, respectively). Models of very low accuracy (R < 0.5) were produced by the multiple linear regression. © 2022 by the authors.","apparent soil electrical conductivity; magnetic susceptibility; neural network; soil compaction; support vector machine",,Article,Scopus
"Zhang J., Song X., Jing X., Yang G., Yang C., Feng H., Wang J., Ming S.","Remote Sensing Monitoring of Rice Grain Protein Content Based on a Multidimensional Euclidean Distance Method",2022,"Remote Sensing","10.3390/rs14163989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137762806&doi=10.3390%2frs14163989&partnerID=40&md5=1ca488ff867ade8abcbec85e85f40d9b","Grain protein content (GPC) is an important indicator of nutritional quality of rice. In this study, nitrogen fertilization experiments were conducted to monitor GPC for high-quality Indica rice varieties Meixiangzhan 2 (V1) and Wufengyou 615 (V2) in 2019 and 2020. Three types of parameters, including photosynthetic sensitive vegetation indices (VIs), canopy leaf area index (LAI), and crop plant nitrogen accumulation (PNA), obtained from UAV hyperspectral images were used to estimate rice GPC. Two-dimensional and three-dimensional GPC indices were constructed by combining any two of the three types of parameters and all three, respectively, based on the Euclidean distance method. The R2 and RMSE of the two-dimensional GPC index model for variety V1 at the tillering stage were 0.81 and 0.40% for modeling and 0.95 and 0.38% for validation, and 0.91 and 0.27% for modeling and 0.83 and 0.36% for validation for variety V2. The three-dimensional GPC index model for variety V1 had R2 and RMSE of 0.86 and 0.34% for modeling and 0.78 and 0.45% for validation, and 0.97 and 0.17% for modeling and 0.96 and 0.17% for validation for variety V2 at the panicle initiation stage. At the heading stage, the R2 and RMSE of the three-dimensional model for variety V1 were 0.92 and 0.26% for modeling and 0.91 and 0.37% for validation, and 0.96 and 0.20% for modeling and 0.99 and 0.15% for validation for variety V2. These results demonstrate that the GPC monitoring models incorporating multiple crop growth parameters based on Euclidean distance can improve GPC estimation accuracy and have the potential for field-scale GPC monitoring. © 2022 by the authors.","Euclidean distance; grain protein content; hyperspectral remote sensing; rice; UAV","Crops; Grain (agricultural product); Nitrogen; Proteins; Remote sensing; Spectroscopy; Vegetation; Content index; Content-based; Euclidean distance; Euclidean distance methods; Grain protein contents; Hyperspectral remote sensing; Index models; Remote sensing monitoring; Rice; Rice grains; Unmanned aerial vehicles (UAV)",Article,Scopus
"Ryu J.-H., Oh D., Ko J., Kim H.-Y., Yeom J.-M., Cho J.","Remote Sensing-Based Evaluation of Heat Stress Damage on Paddy Rice Using NDVI and PRI Measured at Leaf and Canopy Scales",2022,"Agronomy","10.3390/agronomy12081972","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137362021&doi=10.3390%2fagronomy12081972&partnerID=40&md5=da3071cd9af31cecdc0bf0aeab496678","Extremely high air temperature at the heading stage of paddy rice causes a yield reduction due to the increasing spikelet sterility. Quantifying the damage to crops caused by high temperatures can lead to more accurate estimates of crop yields. The remote sensing technique evaluates crop conditions indirectly but provides information related to crop physiology, growth, and yield. In this study, we aim to assess the crop damage caused by heat stress in paddy rice examined under elevated air temperatures in a temperature gradient field chamber from 2016 to 2019, using remote-sensed vegetation indices. A leaf-spectrometer, field-spectrometers, and a multi-spectral camera were used to monitor the conditions of paddy rice. Although, in the leaf- and canopy-scales, the values of normalized difference vegetation index (NDVI) and photochemical reflectance index (PRI) decreased after the heading of rice under normal conditions, the decreasing sensitivity of NDVI and PRI was different depending on the degree of physiological heat stress by high temperature conditions. The NDVI after the heading under extremely high air temperature was not dropped and remained the value before heading. The PRI decreased at all air temperature conditions after the heading; the PRI of the plot exposed to the elevated air temperature was higher than that under ambient air temperature. Further, the relative change in NDVI and PRI after the heading exhibited a strong relationship with the ripening ratio of paddy rice, which is the variable related to crop yield. These remote-sensing results aid in evaluating the crop damage caused by heat stress using vegetation indices. © 2022 by the authors.","crop stress; heat stress; ripening ratio; temperature gradient field chamber; vegetation index",,Article,Scopus
"Li Y., Huang W., Lyu X., Liu S., Zhao Z., Ren P.","An adversarial learning approach to forecasted wind field correction with an application to oil spill drift prediction",2022,"International Journal of Applied Earth Observation and Geoinformation","10.1016/j.jag.2022.102924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134918666&doi=10.1016%2fj.jag.2022.102924&partnerID=40&md5=c3532dc76484a52bf7f812c8bb06c361","Reanalysis wind fields are obtained by correcting the numerically forecasted wind fields based on observation data (i.e., either remote sensing or in-situ observations, or both). Although they are more accurate than forecasted wind fields, reanalysis wind fields tend to have time latencies because they can only be released after the observations are obtained. In order to produce accurate estimates of wind fields in a more timely manner, we develop an adversarial learning approach to correcting forecasted wind fields to be close to reanalysis wind fields. The adversarial learning approach is conducted by an adversarial ConvLSTM network (ACLN) framework that consists of a corrector and a discriminator. The corrector aims at comprehensively capturing both spatial and temporal characteristics of a sequence of forecasted wind fields and producing a corrected forecast wind field for the final field in the sequence. The discriminator tries to distinguish corrected forecast wind field from its corresponding reanalysis wind field. The training of ACLN is alternate between the corrector and the discriminator in an adversarial fashion. The adversarial training mechanism enhances the corrector's representational power. Additionally, the corrector exploits a residual learning architecture that effectively learns the differences between forecasted wind fields and the corresponding reanalysis wind fields. In this scenario, the well trained corrector requires neither reanalysis wind fields nor observations such that it can correct forecasted wind fields in a timely manner. Furthermore, corrected forecast wind fields are employed for oil spill drift prediction. Extensive experiments validate the effectiveness of the proposed ACLN framework in forecasted wind field correction along with oil spill drift prediction. Compared with ECMWF numerical forecasts, the ACLN achieves an average reduction of 6.2%, 6.9%, and 10.6% in RMSE, MAE, and MAPE, respectively. Compared with a basic drift prediction method, the ACLN based prediction method reduces the error by about 5000 m in the Sanchi oil spill accident. The source codes are available at https://github.com/liyongqingupc/ACLN-WindFieldCorrection, providing a baseline for correcting forecasted wind fields. © 2022","Adversarial learning; ConvLSTM; Forecasted wind field correction; Oil spill drift prediction","artificial neural network; correction; machine learning; oil spill; prediction; wind field",Article,Scopus
"Cravero A., Bustamante A., Negrier M., Galeas P.","Agricultural Big Data Architectures in the Context of Climate Change: A Systematic Literature Review",2022,"Sustainability (Switzerland)","10.3390/su14137855","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133482225&doi=10.3390%2fsu14137855&partnerID=40&md5=83145ddd2854d3462e822dd5a3bf6e44","Climate change is currently one of agriculture’s main problems in achieving sustainability. It causes drought, increased rainfall, and increased diseases, causing a decrease in food production. In order to combat these problems, Agricultural Big Data contributes with tools that improve the understanding of complex, multivariate, and unpredictable agricultural ecosystems through the collection, storage, processing, and analysis of vast amounts of data from diverse heterogeneous sources. This research aims to discuss the advancement of technologies used in Agricultural Big Data architectures in the context of climate change. The study aims to highlight the tools used to process, analyze, and visualize the data, to discuss the use of the architectures in crop, water, climate, and soil management, and especially to analyze the context, whether it is in Resilience Mitigation or Adaptation. The PRISMA protocol guided the study, finding 33 relevant papers. However, despite advances in this line of research, few papers were found that mention architecture components, in addition to a lack of standards and the use of reference architectures that allow the proper development of Agricultural Big Data in the context of climate change. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","agriculture; architecture; big data; climate change; systematic literature review","agriculture; architecture; climate change; literature review",Review,Scopus
"Pineda M., Pérez-Bueno M.L., Barón M.","Novel Vegetation Indices to Identify Broccoli Plants Infected With Xanthomonas campestris pv. campestris",2022,"Frontiers in Plant Science","10.3389/fpls.2022.790268","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134024908&doi=10.3389%2ffpls.2022.790268&partnerID=40&md5=b61059e71d439803c6c4b047d9393cc9","A rapid diagnosis of black rot in brassicas, a devastating disease caused by Xanthomonas campestris pv. campestris (Xcc), would be desirable to avoid significant crop yield losses. The main aim of this work was to develop a method of detection of Xcc infection on broccoli leaves. Such method is based on the use of imaging sensors that capture information about the optical properties of leaves and provide data that can be implemented on machine learning algorithms capable of learning patterns. Based on this knowledge, the algorithms are able to classify plants into categories (healthy and infected). To ensure the robustness of the detection method upon future alterations in climate conditions, the response of broccoli plants to Xcc infection was analyzed under a range of growing environments, taking current climate conditions as reference. Two projections for years 2081–2100 were selected, according to the Assessment Report of Intergovernmental Panel on Climate Change. Thus, the response of broccoli plants to Xcc infection and climate conditions has been monitored using leaf temperature and five conventional vegetation indices (VIs) derived from hyperspectral reflectance. In addition, three novel VIs, named diseased broccoli indices (DBI1-DBI3), were defined based on the spectral reflectance signature of broccoli leaves upon Xcc infection. Finally, the nine parameters were implemented on several classifying algorithms. The detection method offering the best performance of classification was a multilayer perceptron-based artificial neural network. This model identified infected plants with accuracies of 88.1, 76.9, and 83.3%, depending on the growing conditions. In this model, the three Vis described in this work proved to be very informative parameters for the disease detection. To our best knowledge, this is the first time that future climate conditions have been taken into account to develop a robust detection model using classifying algorithms. Copyright © 2022 Pineda, Pérez-Bueno and Barón.","biotic stress; climate change; hyperspectral reflectance imaging; machine learning; thermography",,Article,Scopus
"Li P., Huang S., Huang Q., Zhao J., Zheng X., Ma L.","Quantifying the Contributions of Climate Change and Human Activities to Maize Yield Dynamics at Multiple Timescales",2022,"Water (Switzerland)","10.3390/w14121927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132784800&doi=10.3390%2fw14121927&partnerID=40&md5=ad6e0eb5152abafbf66a4412232dba96","Under a changing environment, the effect of climate change and human activities on maize yield is vital for ensuring food security and efficient socio-economic development. The time series of maize yield is generally non-stationary and contains different frequency components, such as long-and short-term oscillations. Nevertheless, there is no adequate understanding of the relative importance of climate change. In addition, human activities on maize yield at multiple timescales remain unclear, which help in further improving maize yield prediction. Based on the ensemble empirical mode decomposition method (EEMD), the method of dependent variable variance decomposition (DVVD) and the Sen-slope method, the effect of climate change including growing-season precipitation and temperature (i.e., GSP, GEP, CDD, GST, GSMAT, and GSMT) and human activities including effective irrigation area (EIA) and the consumption of chemical fertilizers (CCF) on maize yield were explored at multiple timescales during 1979–2015. The Heilongjiang Province, a highly important maize production area in China, was selected as a case study. The results of this work indicate the following: (1) The original maize yield series was divided into 3.1-, 7.4-, 18.5-, and 37-year timescale oscillations and a residual series with an increasing trend, where the 3.1-year timescale (IMF1), the 18.5-year timescale (IMF3), and the increasing trend (R) were dominant; (2) the original sequence was mainly affected by human activities; (3) climate change and human activities had different effects on maize yield at different timescales: The short-term oscillation (IMF1) of maize yield was primarily affected by climate change. However, human activities dominated the mid-and long-term oscillations (IMF3 and R) of maize yield. This study sheds new insight into multiple timescale analysis of the role of climate and human activities on maize yield dynamics. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","climate change; human activities; maize yield; multiple timescale analysis; relative contribution","Chemical analysis; Economic and social effects; Economics; Fertilizers; Food supply; Changing environment; Food security; Human activities; Maize yield; Multiple time scale; Multiple timescale analyse; Relative contribution; Socio-economic development; Time scale analysis; Time-scales; Climate change; climate change; crop yield; decomposition; food security; maize; time series; timescale; China; Heilongjiang",Article,Scopus
"Bhagat P.R., Naz F., Magda R.","Artificial intelligence solutions enabling sustainable agriculture: A bibliometric analysis",2022,"PLoS ONE","10.1371/journal.pone.0268989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131771374&doi=10.1371%2fjournal.pone.0268989&partnerID=40&md5=fddb9cf48a1dd690ae0a28d78ee0e752","There is a dearth of literature that provides a bibliometric analysis concerning the role of Artificial Intelligence (AI) in sustainable agriculture therefore this study attempts to fill this research gap and provides evidence from the studies conducted between 2000-2021 in this field of research. The study is a systematic bibliographic analysis of the 465 previous articles and reviews done between 2000-2021 in relation to the utilization of AI in sustainable methods of agriculture. The results of the study have been visualized and presented using the VOSviewer and Biblioshiny visualizer software. The results obtained post analysis indicate that, the amount of academic works published in the field of AI's role in enabling sustainable agriculture increased significantly from 2018. Therefore, there is conclusive evidence that the growth trajectory shows a significant climb upwards. Geographically analysed, the country collaboration network highlights that most number of studies in the realm of this study originate from China, USA, India, Iran, France. The co-author network analysis results represent that there are multi-disciplinary collaborations and interactions between prominent authors from United States of America, China, United Kingdom and Germany. The final framework provided from this bibliometric study will help future researchers identify the key areas of interest in research of AI and sustainable agriculture and narrow down on the countries where prominent academic work is published to explore co-authorship opportunities. © 2022 Bhagat et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"agriculture; article; artificial intelligence; bibliometrics; China; field study; France; Germany; India; Iran; network analysis; software; sustainable agriculture; United Kingdom; United States; writing; publication; Agriculture; Artificial Intelligence; Authorship; Bibliometrics; Publications; United States",Article,Scopus
"Cravero A., Pardo S., Sepúlveda S., Muñoz L.","Challenges to Use Machine Learning in Agricultural Big Data: A Systematic Literature Review",2022,"Agronomy","10.3390/agronomy12030748","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127412729&doi=10.3390%2fagronomy12030748&partnerID=40&md5=67261ef4bf62fca8cf0a7d62a7acc106","Agricultural Big Data is a set of technologies that allows responding to the challenges of the new data era. In conjunction with machine learning, farmers can use data to address problems such as farmers’ decision making, water management, soil management, crop management, and livestock management. Crop management includes yield prediction, disease detection, weed detection, crop quality, and species recognition. On the other hand, livestock management considers animal welfare and livestock production. The purpose of this paper is to synthesize the evidence regarding the challenges involved in implementing machine learning in agricultural Big Data. We conducted a systematic literature review applying the PRISMA protocol. This review includes 30 papers published from 2015 to 2020. We develop a framework that summarizes the main challenges encountered, machine learning techniques, and the leading technologies used. A significant challenge is the design of agricultural Big Data architectures due to the need to modify the set of technologies adapting the machine learning techniques as the volume of data increases. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","agriculture; Big Data; challenges; machine learning; systematic literature review",,Review,Scopus
"Zhang X., Han L., Sobeih T., Lappin L., Lee M.A., Howard A., Kisdi A.","The Self-Supervised Spectral–Spatial Vision Transformer Network for Accurate Prediction of Wheat Nitrogen Status from UAV Imagery",2022,"Remote Sensing","10.3390/rs14061400","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127246288&doi=10.3390%2frs14061400&partnerID=40&md5=4166db52b99af84ea9aa72bcad76b390","Nitrogen (N) fertilizer is routinely applied by farmers to increase crop yields. At present, farmers often over-apply N fertilizer in some locations or at certain times because they do not have high-resolution crop N status data. N-use efficiency can be low, with the remaining N lost to the environment, resulting in higher production costs and environmental pollution. Accurate and timely estimation of N status in crops is crucial to improving cropping systems’ economic and environmental sustainability. Destructive approaches based on plant tissue analysis are time consuming and impractical over large fields. Recent advances in remote sensing and deep learning have shown promise in addressing the aforementioned challenges in a non-destructive way. In this work, we propose a novel deep learning framework: a self-supervised spectral–spatial attention-based vision transformer (SSVT). The proposed SSVT introduces a Spectral Attention Block (SAB) and a Spatial Interaction Block (SIB), which allows for simultaneous learning of both spatial and spectral features from UAV digital aerial imagery, for accurate N status prediction in wheat fields. Moreover, the proposed framework introduces local-to-global self-supervised learning to help train the model from unlabelled data. The proposed SSVT has been compared with five state-of-the-art models including: ResNet, RegNet, EfficientNet, EfficientNetV2, and the original vision transformer on both testing and independent datasets. The proposed approach achieved high accuracy (0.96) with good generalizability and reproducibility for wheat N status estimation. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","crop nitrogen status; deep learning; self-supervised learning; transformer; UAV; wheat","Antennas; Crops; Deep learning; Nondestructive examination; Remote sensing; Sustainable development; Crop nitrogen; Crop nitrogen status; Deep learning; N fertilizers; Nitrogen status; Self-supervised learning; Spatial attention; Spatial vision; Transformer; Wheat; Unmanned aerial vehicles (UAV)",Article,Scopus
"Baule W.J., Andresen J.A., Winkler J.A.","Trends in Quality Controlled Precipitation Indicators in the United States Midwest and Great Lakes Region",2022,"Frontiers in Water","10.3389/frwa.2022.817342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125283075&doi=10.3389%2ffrwa.2022.817342&partnerID=40&md5=3d92cb2267000edd9bea42e793cac329","Changes in precipitation can have broad and significant societal impacts. A number of previous studies that analyzed changes in precipitation across the Great Lakes and Midwest for a variety of time periods and using a range of quality-control standards and methods observed increased precipitation rates and totals, although there was considerable site-to-site variability, even for sites in close physical proximity. Biases and discontinuities in precipitation observations may contribute to this variability. This study identifies and examines changes in precipitation utilizing a unique approach to observation series screening over a region encompassing the Great Lakes and broader Midwestern region of the United States for the period 1951–2019. A multiple tier procedure was utilized to identify high quality input data series from the Global Historical Climatology Network-Daily dataset. Annual and seasonal time series of precipitation indicators were calculated and subjected to breakpoint analysis as further quality control. Trends were analyzed across a broad range of related indicators, from totals and frequencies of threshold events to event duration and potential linkages with total precipitable water. Results indicate that annual precipitation has generally increased across the region in terms of totals, although there is substantial variation across the study domain in the significance and magnitude of annual trends by indicator. Annual trends were spatially most consistent across eastern areas of the study domain while relatively greater station-to-station variability in trend significance and magnitude was observed across northern and western portions. Significant trends were generally fewer in number for seasonal precipitation indicators and less spatially coherent. The greatest number of significant trends occurred in fall with the fewest in spring. Correlation of indicator trends with trends of mean total precipitable water suggests weak correlations annually and moderate correlations at the seasonal scale. The trends of the precipitation indicators in our study exhibited more coherent spatial patterns when compared with studies with different quality control criteria, illustrating the importance of quality control of observations in climatic studies and highlighting the complexity of the changing character of precipitation. Copyright © 2022 Baule, Andresen and Winkler.","climate change; hyrdoclimatology; precipitation; quality control procedures; regional climatology; temporal trend",,Article,Scopus
"Minamikawa M.F., Nonaka K., Hamada H., Shimizu T., Iwata H.","Dissecting Breeders’ Sense via Explainable Machine Learning Approach: Application to Fruit Peelability and Hardness in Citrus",2022,"Frontiers in Plant Science","10.3389/fpls.2022.832749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125253865&doi=10.3389%2ffpls.2022.832749&partnerID=40&md5=428cf202be04cc7f9902429bf0990638","“Genomics-assisted breeding”, which utilizes genomics-based methods, e.g., genome-wide association study (GWAS) and genomic selection (GS), has been attracting attention, especially in the field of fruit breeding. Low-cost genotyping technologies that support genome-assisted breeding have already been established. However, efficient collection of large amounts of high-quality phenotypic data is essential for the success of such breeding. Most of the fruit quality traits have been sensorily and visually evaluated by professional breeders. However, the fruit morphological features that serve as the basis for such sensory and visual judgments are unclear. This makes it difficult to collect efficient phenotypic data on fruit quality traits using image analysis. In this study, we developed a method to automatically measure the morphological features of citrus fruits by the image analysis of cross-sectional images of citrus fruits. We applied explainable machine learning methods and Bayesian networks to determine the relationship between fruit morphological features and two sensorily evaluated fruit quality traits: easiness of peeling (Peeling) and fruit hardness (FruH). In each of all the methods applied in this study, the degradation area of the central core of the fruit was significantly and directly associated with both Peeling and FruH, while the seed area was significantly and directly related to FruH alone. The degradation area of albedo and the area of flavedo were also significantly and directly related to Peeling and FruH, respectively, except in one or two methods. These results suggest that an approach that combines explainable machine learning methods, Bayesian networks, and image analysis can be effective in dissecting the experienced sense of a breeder. In breeding programs, collecting fruit images and efficiently measuring and documenting fruit morphological features that are related to fruit quality traits may increase the size of data for the analysis and improvement of the accuracy of GWAS and GS on the quality traits of the citrus fruits. Copyright © 2022 Minamikawa, Nonaka, Hamada, Shimizu and Iwata.","Bayesian network; breeding; citrus; deep learning; Grad-CAM; image analysis; machine learning",,Article,Scopus
